src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.43,224.0.0.251,5353,5353,17,2025-11-13 20:20:05,92.87919020652771,7.762772246364039,0.07536672083848582,0.07536672083848582,0.0,7,0,721,0,103,103,103.0,0.0,0,0,0,0.0,103,103,103.0,0.0,0.0,140,0,20,7,15.479865034421286,30.916165113449097,0.0,14.937069212131224,92.87919020652771,30.916165113449097,0.0,15.479865034421286,14.937069212131224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0,0,7,0,721,0
192.168.1.43,239.255.255.250,60368,1900,17,2025-11-13 20:19:51,110.28616189956665,39.37030652997147,0.2357503385028232,0.2357503385028232,0.0,26,0,4342,0,167,167,167.0,0.0,0,0,0,0.0,167,167,167.0,0.0,0.0,520,0,20,26,4.411446475982666,30.105464935302734,0.0,6.916137875326756,110.28616189956665,30.105464935302734,0.0,4.411446475982666,6.916137875326756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0,26,0,4342,0
142.251.40.238,192.168.1.244,443,58664,6,2025-11-13 20:19:52,107.0162250995636,119.2809780771463,0.5326295143280328,0.2803313233305436,0.25229819099748924,30,27,4055,8710,342,54,135.16666666666666,99.22536078151705,3216,54,322.5925925925926,802.155857177637,3216,54,223.94736842105263,564.5650840000843,318733.7340720222,600,540,20,19,1.9110040196350642,26.66313600540161,0.0,5.460096938823,107.0162250995636,26.70408797264099,0.0,3.6902146586056412,7.149185532539905,106.99530005455017,26.67023992538452,3.0040740966796875e-05,4.115203848251929,7.438361945436536,19,22,0,0,0,0,0,41,57,0,0,0.9,223.94736842105263,1011,255,0,0,0,0,0,0,0,0,265.0,4.0,3251.0,4.0,0,65398.01491585253,135.16666666666666,322.5925925925926,0,30,27,4055,8710
192.168.1.244,142.251.40.195,53813,443,6,2025-11-13 20:20:00,100.24566507339478,101.52059934510802,0.5586276469810405,0.2294363550100702,0.3291912919709703,23,33,4737,5440,2234,54,205.95652173913044,451.21386795108583,1466,54,164.84848484848484,292.6743066455127,2234,54,181.73214285714286,366.74940310942895,134505.12468112243,460,660,20,15,1.822648455879905,45.002732038497925,0.0,7.824187984776569,100.22642612457275,45.02082300186157,0.0,4.555746642026034,11.86583726253516,100.2285270690918,45.021970987319946,0.0,3.1321414709091187,10.062129037925102,14,17,0,0,0,3,0,31,54,0,0,1.434782608695652,181.73214285714286,65535,65535,0,0,0,0,0,0,0,0,0,0,393.0,4.666666666666667,0,38968.970480228214,205.95652173913044,164.84848484848484,0,23,33,4737,5440
192.168.1.244,142.251.40.195,51921,443,6,2025-11-13 20:20:10,91.50527000427246,72.21441999670037,0.7431265980289989,0.2732083080988967,0.4699182899301023,25,43,2548,4060,157,54,101.92,41.01016459367116,150,54,94.4186046511628,36.64235226412669,157,54,97.17647058823529,38.4764791316303,1480.439446366782,500,860,20,17,1.3657502985712309,30.29906702041626,0.0,5.67802698386186,91.50527000427246,30.318706035614014,0.0,3.8127195835113525,8.99082851237783,91.48501992225647,30.318357944488525,0.0,2.1782147600537254,7.053828523897023,17,27,0,0,0,0,0,44,68,0,0,1.72,97.17647058823529,253,1046,0,0,0,0,0,0,0,0,0,0,232.0,4.0,0,0,101.92,94.4186046511628,0,25,43,2548,4060
192.168.1.244,35.186.224.9,61211,443,6,2025-11-13 20:19:51,114.91644716262817,43.953673514217634,0.28716516055616353,0.12182764387231179,0.16533751668385172,14,19,3232,1819,2095,54,230.85714285714286,518.1137295369559,483,54,95.73684210526316,94.32689079403501,2095,54,153.06060606060606,351.378492244124,123466.84481175392,280,380,20,12,3.5911389738321304,59.92958116531372,0.0,12.870259526846915,114.89060306549072,59.944289207458496,0.0,8.83773869734544,19.018545180296243,114.89375114440918,59.95019817352295,0.0,6.382986174689399,16.641376832457325,9,8,0,0,0,0,0,17,33,0,0,1.3571428571428572,153.06060606060606,252,553,0,0,0,0,0,0,0,0,0,0,384.5,4.0,0,11491.325716199413,230.85714285714286,95.73684210526316,0,14,19,3232,1819
192.168.1.244,142.251.40.138,57264,443,6,2025-11-13 20:20:02,104.91682195663452,4.956307199382503,0.07625087999050005,0.04765679999406253,0.02859407999643752,5,3,273,247,55,54,54.6,0.4898979485566356,127,54,82.33333333333333,31.961782734314987,127,54,65.0,23.73815494093844,563.5,100,60,20,3,14.98811742237636,59.88593792915344,0.0,24.0213724385151,104.91682195663452,59.88626194000244,0.0,26.22920548915863,26.74493597148142,104.90209698677063,104.88998293876648,0.01211404800415039,52.451048493385315,52.438934445381165,0,1,0,0,2,0,0,1,8,0,0,0.6,65.0,255,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6,82.33333333333333,0,5,3,273,247
192.168.1.244,142.250.217.10,60759,443,6,2025-11-13 20:20:06,100.51344418525696,145.45317910959042,0.8357091002192609,0.35816104295111184,0.47754805726814914,36,48,7627,6993,1996,54,211.86111111111111,346.27077978382573,1061,54,145.6875,197.32462215956897,1996,54,174.04761904761904,273.3300335788876,74709.30725623581,720,960,20,21,1.211005351629602,54.1433470249176,0.0,6.422987145446993,100.51344418525696,54.1433470249176,0.0,2.871812691007342,9.653515414290977,100.44066190719604,54.20542597770691,0.0,2.1370353597275753,8.430571854184597,21,33,0,0,0,0,0,54,84,0,0,1.3333333333333333,174.04761904761904,255,1040,0,0,0,0,0,0,0,0,0,0,727.0,4.0,0,0,211.86111111111111,145.6875,0,36,48,7627,6993
192.168.1.244,35.186.224.24,60822,443,6,2025-11-13 20:20:13,90.06936883926392,4.640867426815823,0.07771787556868603,0.044410214610677734,0.0333076609580083,4,3,220,198,55,55,55.0,0.0,66,66,66.0,0.0,66,55,59.714285714285715,5.443588252359329,29.63265306122449,80,60,20,4,15.011561473210653,45.01022410392761,0.0,21.211739871024626,90.0521228313446,45.027600049972534,0.0,30.017374277114868,21.225488941941062,90.051992893219,45.02600288391113,45.02599000930786,45.0259964466095,6.4373016357421875e-06,0,0,0,0,0,0,0,0,7,0,0,0.75,59.714285714285715,251,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,66.0,0,4,3,220,198
192.168.1.244,35.186.224.9,60824,443,6,2025-11-13 20:20:13,90.0761730670929,4.64051686219678,0.07771200486932406,0.044406859925328036,0.03330514494399603,4,3,220,198,55,55,55.0,0.0,66,66,66.0,0.0,66,55,59.714285714285715,5.443588252359329,29.63265306122449,80,60,20,4,15.01269551118215,45.01149010658264,0.0,21.212210268344457,90.05449199676514,45.02913212776184,0.0,30.01816399892171,21.226047378274075,90.0585310459137,45.03276991844177,45.025761127471924,45.02926552295685,0.0035043954849243164,0,0,0,0,0,0,0,0,7,0,0,0.75,59.714285714285715,252,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,66.0,0,4,3,220,198
