flow_id,label,duration,total_packets,total_bytes,avg_packet_size,std_packet_size,avg_iat,std_iat,cv_iat,burst_ratio,small_packet_ratio,large_packet_ratio,packet_rate,byte_rate
0,0,189.43474602699277,92,22600,202.50899470899472,144.48331890834245,1.3763665175799167,3.537777702885794,2.5703747204678558,0.5,0.3333333333333333,0.0,99.11056463864348,22893.799040091322
0,0,973.2452592849731,331,71552,173.95084477684478,114.90035810533229,6.974419748912959,7.8556660163261585,1.1263540622932182,0.2,0.52,0.0,181.41006307384112,15383.624017438355
0,0,750.3284504413605,282,97685,193.53292668720732,181.4366756287025,3.4285346860036072,6.807388476797388,1.9855095836093943,0.5833333333333334,0.5833333333333334,0.0,127.0832816724498,10657.528412238704
0,0,244.938490152359,25,2568,113.59285714285716,44.3848835074111,10.275618357790842,14.519762511087933,1.413030535537478,0.0,0.3333333333333333,0.0,92.6937166262985,11866.863033426771
0,0,399.9511709213257,118,29411,176.58660403960914,144.96952431263762,2.759260520236825,5.941833335406117,2.153415124026105,0.23076923076923078,0.23076923076923078,0.0,88.52972311498323,11408.943169324608
0,0,356.922411441803,136,51276,269.84996383746386,343.8074600172536,1.4516452394071508,6.365784731425113,4.385220685203286,0.5,0.25,0.0,65.03800260584363,14833.326449649494
0,0,971.5948581695557,481,149870,171.8385600747975,180.78267578687328,1.9562320442307302,3.7884743332286286,1.9366180737103764,0.30303030303030304,0.36363636363636365,0.0,72.56042963166989,7977.986998079157
0,0,312.7604811191559,60,8056,137.96296296296293,73.40815954318121,5.918999136440338,6.0819252032879065,1.0275259487443602,0.0,0.05555555555555555,0.0,310.0304514941435,45360.96585495009
0,0,335.90109395980835,808,432065,196.25611480703395,278.86488317187514,0.4736346928684133,1.6804089938001283,3.547900985933446,0.375,0.5625,0.0,114.78516835347055,10319.301307273754
0,0,692.4806437492371,2214,2471716,224.16647914003352,140.60598331248852,4.713333125618541,8.945912320138952,1.8980012831078983,0.4166666666666667,0.4166666666666667,0.08333333333333333,64.69836347138612,6449.9972175171415
0,0,746.3411140441895,658,139073,118.35096690346639,87.75339806287671,3.5758950746576397,3.9270303563832636,1.0981950740708581,0.2777777777777778,0.5555555555555556,0.0,60.45653648113617,6834.416734314351
0,0,1446.191035270691,468,202260,255.56044738187762,372.12135211870344,5.674929501369929,9.53170181163913,1.679615898195418,0.4,0.16666666666666666,0.03333333333333333,64.33335251262216,9390.13363384906
0,0,334.51760697364807,39,5234,140.02847222222223,81.3204314759321,8.581449006994566,15.113165551199662,1.761143781065555,0.16666666666666666,0.3333333333333333,0.0,79.35458300531387,11117.42552408653
0,0,450.83584928512573,213,76884,291.26925496717877,330.46928873958944,1.35919182780227,5.54393245974995,4.078844756383026,0.625,0.0,0.0,40.21394349781508,8179.364118318071
0,0,920.0604732036591,1114,558656,160.80293433144007,170.50407413413498,1.2470156081608796,2.953351701379297,2.3683357947178796,0.36,0.4,0.0,309.9297022515309,23079.889031932875
0,0,266.19751596450806,211,45297,195.45987654320987,177.31129222418954,4.480080951185701,8.018659810320298,1.789847080374312,0.5,0.0,0.0,0.7657025851444265,158.90179131036723
0,0,1323.7751860618591,959,280347,164.6521785191041,218.46284770268133,4.291875015042191,7.704354650010603,1.7951022858327264,0.3333333333333333,0.48484848484848486,0.0,75.36516303034543,10211.587326165232
0,0,956.6600935459137,325,58636,152.98365523673644,138.25109553768434,3.1324918675403923,4.493645374091447,1.434527387175572,0.36,0.28,0.0,165.6509948735837,24380.845466435207
0,0,1092.3329632282257,211,29558,123.59302872310342,70.14449649235243,4.854969203561397,8.21938725174621,1.6929844262898355,0.23076923076923078,0.46153846153846156,0.0,279.43300427823976,27807.157514655984
0,0,242.23190259933472,79,17541,157.63415750915752,95.70207713791041,2.7252778400080393,5.478010219049929,2.0100740330511657,0.07692307692307693,0.6153846153846154,0.0,91.80349935788324,9100.399187927298
0,0,968.4639995098114,672,196528,183.00526127869287,171.26114226063626,4.295541853295726,6.7484309491741925,1.571031357544917,0.36363636363636365,0.4090909090909091,0.0,141.14967479619975,29129.58767545534
0,0,274.73230028152466,103,24119,169.497311827957,207.37432621818226,1.391673494834526,4.125856811632694,2.9646729832440117,0.4,0.5,0.0,96.23919878387696,9140.96965697455
0,0,1473.47811627388,1668,650482,179.05252252267437,212.12904181184956,4.697683083052783,6.990990434296091,1.4881783872387162,0.41379310344827586,0.3103448275862069,0.0,71.4018188218335,8707.178360671161
0,0,274.2707169055939,30,2610,98.0,14.431138731542958,25.467243388295174,26.06651920473937,1.0235312400053327,0.0,0.5,0.0,248.29989103148634,16885.584010316597
0,0,1462.8077158927917,510,110139,174.74662735376296,178.58510952668286,3.393022437435602,5.699031807817844,1.6796328090671546,0.4,0.22857142857142856,0.0,67.75403496756917,11158.881829888263
0,0,767.1274547576904,249,70386,194.54668250163857,178.22489004900604,2.6377064679245814,5.819484368275223,2.206266860639027,0.32,0.08,0.0,85.81046642539157,13259.954295356045
0,0,462.78763604164124,78,14095,189.2668002404328,37.983890558257386,9.95016449984018,12.249122657167314,1.2310472512654498,0.2857142857142857,0.42857142857142855,0.0,29.7537069356562,2292.7999451496203
0,0,588.8400690555573,182,58749,301.481742989669,477.92256418525596,3.876941928760142,14.190089867799236,3.660124430168411,1.0,0.0,0.0,0.3086851507923839,99.57857373514064
0,0,857.149980545044,1517,645257,245.3359955639151,353.8019424480237,1.523399815173072,3.319382763936486,2.1789307907716755,0.6,0.13333333333333333,0.0,91.24642299146845,15793.529119888783
0,0,507.73290514945984,344,198457,224.92832161363188,228.41698162134358,0.7890106526041651,3.449939691819749,4.372488103212635,0.3333333333333333,0.25,0.0,94.13971452136992,10345.576485713851
0,0,230.19601106643677,143,56227,227.0599493903842,196.18058133438734,7.535356199797616,7.7600108770589795,1.0298134117757296,0.3,0.0,0.0,60.291709864647785,10287.25526139419
0,0,616.6303057670593,232,53276,156.37159788995726,145.81483196942224,3.728531999814198,7.308974016509865,1.9602819599976853,0.3125,0.3125,0.0,165.72348683420097,19001.67747896002
0,0,1144.4559125900269,331,60443,131.9556137327761,105.80155167317693,4.096684928807318,6.186819902531932,1.510201543454581,0.36363636363636365,0.5,0.0,166.18960097652268,16663.090025639314
0,0,120.05458092689514,8,487,60.875,5.325352101035199,17.15065441812788,27.05690832665844,1.5776020941836402,0.0,1.0,0.0,0.0666363577152582,4.056488275916344
0,0,770.5761897563934,129,23061,163.40550404456656,103.37384627856724,6.3713218196358525,10.9937032258692,1.7254980264829154,0.25,0.375,0.0,46.90464042616329,7337.516081327096
0,0,462.8940577507019,1193,570814,286.9659649018284,376.3734163749559,0.7352381991411286,2.103966906244477,2.861612615751241,0.5,0.25,0.0,216.51882650993676,38522.71059050647
0,0,592.8970100879669,258,60625,211.16764093234193,325.63339414313646,5.807753682136536,9.004649347990968,1.55045303930286,0.4444444444444444,0.1111111111111111,0.0,54.4195131507473,8898.817326781826
0,0,706.8002469539642,157,35336,186.62218323586745,188.44664838720922,6.970384648947336,14.240704837403193,2.0430299839412474,0.6666666666666666,0.0,0.0,94.422594374134,15727.240843762984
0,0,645.7809448242188,375,199812,171.5944169767854,127.1807390313422,4.787184537936365,7.3794575163245115,1.5415026218115273,0.3333333333333333,0.3333333333333333,0.0,183.7342589620487,72894.83376486733
0,0,195.90375113487244,128,66726,307.62929894179894,326.0600676532777,1.3048632782633585,4.446288497532646,3.4074746156165943,0.5,0.16666666666666666,0.0,101.94434602089048,11941.14027343038
0,0,1526.6903131008148,1159,513584,200.91483150242894,162.89798333433401,2.443936000982351,4.3514293114046465,1.7805005162392018,0.3,0.4,0.0,102.2369310529249,10836.33588404883
0,0,434.1431088447571,101,19937,187.78272405660377,214.23093167322583,9.197888879526046,13.257966994315785,1.4414141296952643,0.5,0.5,0.0,0.23212857334796388,49.09349348840364
0,0,1048.9991564750671,1256,539466,198.8809903686391,249.91207100175967,2.978108116139628,6.374420982341103,2.140426315550943,0.3333333333333333,0.4444444444444444,0.0,129.14728366442964,13407.472190412474
0,0,136.38243913650513,24,3314,140.67708333333331,57.622523719889905,5.684948469201724,8.036108831563933,1.413576371905506,0.0,0.0,0.0,120.55059267035739,17182.759657504026
0,0,517.9971611499786,132,23805,145.76407563025208,146.06842074475503,4.859469466709053,10.096300142647976,2.077654816398183,0.5,0.25,0.0,23.4733562375681,3442.47280773541
0,0,1293.7242040634155,849,201877,210.15632939866694,318.3939019282642,2.529008934225716,6.6396566535350585,2.625398654658317,0.631578947368421,0.10526315789473684,0.0,76.19434626502772,11871.03086181454
0,0,354.9276170730591,130,44339,248.50077901164858,402.97046414883675,3.1499006716569267,6.41884762543266,2.0377936622541766,0.4444444444444444,0.1111111111111111,0.0,126.66479553130125,33121.88897257689
0,0,550.4538753032684,171,65342,285.6110149322887,384.8280902199716,18.187215367989726,23.50542800832796,1.2924148932496018,0.42857142857142855,0.0,0.0,64.50161444159656,12695.940983695687
0,0,496.6227729320526,478,330104,195.13334448490696,105.00857419507552,1.1762332576570547,2.7390793963548337,2.3286872552905202,0.18181818181818182,0.5,0.045454545454545456,126.30767904267542,11512.683459399765
0,0,287.49012994766235,221,48658,141.47354586588483,119.18708117509283,0.34338347784518275,1.2892347148550947,3.754504214778664,0.25,0.4375,0.0,114.93622810203306,15705.835996076328
0,0,748.6756973266602,1124,500937,201.3796098491653,243.4257089799551,7.30786896095708,10.501571725337337,1.4370224454547404,0.4166666666666667,0.4166666666666667,0.0,74.30455674499402,8042.497260601308
0,0,1005.850830078125,410,192478,393.17195068868324,431.0762633936298,5.343101849848961,11.441461479623609,2.141351933979517,0.8,0.0,0.0,0.5217652541245836,281.9459632530044
0,0,216.87178802490234,71,30143,285.0672268907563,568.6370885725355,3.0309642586443157,9.877021769118747,3.258706116691895,0.6666666666666666,0.3333333333333333,0.0,0.7463325275940859,198.00557414061242
0,0,772.2227671146393,318,161487,227.70350114272938,367.87422879432376,3.1334257006509048,7.2159595245986905,2.302897918753817,0.34782608695652173,0.21739130434782608,0.043478260869565216,104.41378215715592,14438.913253291368
0,0,165.9234538078308,98,30639,187.10716276477146,145.05287768482074,1.1565004172476074,1.9775253484471251,1.7099218633690607,0.23076923076923078,0.3076923076923077,0.0,341.854010529958,51233.185112223364
0,0,307.0384302139282,277,59508,222.60970202819462,215.91686273299348,1.3846431942191357,5.2091281718164595,3.7620725639388475,1.0,0.25,0.0,115.23569955906572,9215.341303985562
0,0,325.79060101509094,132,22446,144.0893157047765,68.97429856684684,5.506708383311828,6.168825722301734,1.1202383153239899,0.25,0.5,0.0,247.07033010250584,18644.48696207078
0,0,926.9311647415161,430,172057,258.56032570989663,387.5129147348183,2.512928832074077,6.273003168021484,2.496291613178708,0.55,0.15,0.0,122.32481677862208,17246.55018026804
0,0,137.28270387649536,39,13808,347.56973684210527,305.72841225335895,3.810043736508018,8.616399002445318,2.2614960872712766,1.0,0.5,0.0,4.415452059733579,2615.235219659376
0,0,996.3623073101044,1668,670743,258.52503484021577,404.2350904321669,4.933186091165575,6.105779824710433,1.2376950132987599,0.45454545454545453,0.18181818181818182,0.0,80.46638739643753,17787.395185336227
0,0,629.6572799682617,208,63365,253.4575059653491,303.53710192713356,4.698891967950435,9.889348410111996,2.104612848638343,0.6666666666666666,0.3333333333333333,0.0,35.5779467775201,8331.963114914826
0,0,217.028706073761,176,44754,157.83788742122073,157.07867311452497,0.9837072045793609,1.7364967040378216,1.765257686386833,0.2222222222222222,0.4444444444444444,0.0,225.2177638062318,23824.49897584081
0,0,426.19864296913147,183,44706,163.20725451911574,163.99237173107966,1.7544451944581616,3.3965095365905937,1.935945076722424,0.3,0.4,0.0,99.27495426324248,12491.818035909471
0,0,452.42594623565674,84,20127,193.32211538461542,175.16387830945547,6.947225451974893,10.405928612619553,1.4978538820359504,0.25,0.25,0.0,110.94844458892379,13911.819387970037
0,0,1449.0583095550537,756,310205,189.83360227033893,184.87047941143484,3.642713903057117,6.3639989755148125,1.7470488061590232,0.38636363636363635,0.20454545454545456,0.0,104.50969744430418,27838.756559947633
0,0,460.54046988487244,1060,584530,193.57950406276908,161.87041015591768,0.16206165402267553,0.5376611534731431,3.317633382897067,0.21333333333333335,0.08,0.013333333333333334,159.0628712544567,22601.600891233928
0,0,524.672441482544,231,53016,180.53344397320058,208.1403530718515,1.6449588790921434,4.9996159749432945,3.039356204273382,0.42857142857142855,0.21428571428571427,0.0,174.94392122891705,17472.947547514475
0,0,944.6457977294922,284,141467,381.2857740937171,481.28279249085523,3.6563043991166593,9.415085451718236,2.575027794182799,0.6428571428571429,0.07142857142857142,0.0,43.37287376209715,13021.19677256892
0,0,894.2243483066559,3320,1875468,187.5947498513782,176.14701426618325,0.2699175338356264,0.6572476802135782,2.4349943883742915,0.2147239263803681,0.6012269938650306,0.012269938650306749,78.09774589539549,11526.425209293015
0,0,255.88952827453613,485,269786,295.508308099791,492.75435131098493,1.4073650911973583,2.60812089384193,1.8531942494203777,0.5333333333333333,0.26666666666666666,0.0,194.8881251287568,14184.270278032403
0,0,2128.50320148468,2379,1306578,283.81150499347154,336.279942636896,1.721920699493301,3.494226783195017,2.029261152516049,0.48936170212765956,0.13829787234042554,0.010638297872340425,156.4533926251141,23285.638300601444
0,0,589.3520259857178,287,118772,220.31537614074378,259.52161588598176,2.2830573690251907,4.837982375278657,2.1190805105981005,0.3181818181818182,0.22727272727272727,0.0,95.22933702013687,10568.841312962964
0,0,690.8158979415894,1234,676421,279.61379252551023,386.3676813770785,0.5947746051990219,1.492614713614885,2.5095468107879797,0.45614035087719296,0.24561403508771928,0.017543859649122806,100.98164377686305,17903.350670752206
0,0,1108.9404499530792,2261,2189902,244.96419508301773,262.72357130816715,3.027041160591697,5.112198498736288,1.6888434043417515,0.46875,0.375,0.0625,88.29162739435458,11479.965514243055
0,0,842.601589679718,372,142021,271.5727951007614,354.84676656798274,8.107784839350977,14.144530817093981,1.7445616894572455,0.8181818181818182,0.18181818181818182,0.0,52.20852105481622,5258.322740697013
0,0,122.35272097587587,79,16773,212.67293233082702,134.44597910619848,1.058151095174161,2.1915714663130856,2.0711328243272997,0.42857142857142855,0.42857142857142855,0.0,95.17393334261331,11003.059201721833
0,0,688.3307638168335,1386,648059,221.7769963273098,251.51868625550264,4.125723190624007,6.561203004012781,1.5903158551508185,0.4117647058823529,0.17647058823529413,0.0,107.67426225404732,12151.180758676104
0,0,1811.0888624191284,1581,940402,363.14434853928736,483.47759756368305,3.3095208889498693,6.493570062905516,1.9620876497824327,0.6818181818181818,0.09090909090909091,0.022727272727272728,44.84297124085683,10174.289280212577
0,0,1084.5960085391998,773,475300,189.16972599890147,146.0641462726117,3.559392517846457,3.9358997070614112,1.1057784965628776,0.18867924528301888,0.1320754716981132,0.018867924528301886,303.6210134450083,41368.90634328067
0,0,574.9704566001892,236,136096,283.2213132699848,322.10293775076417,6.213122599918644,7.820293286938924,1.258673583399324,0.4166666666666667,0.16666666666666666,0.0,58.83500267998867,7962.16921368539
0,0,936.4955434799194,214,50930,139.13238906926406,67.57260169249977,8.043907136487732,11.682276135646132,1.4523136502477136,0.25,0.5,0.0,32.84091224750124,3514.5216685531577
0,0,720.5400388240814,1305,688075,165.10839753551002,129.26551275137635,0.6377478142656149,0.8892646709283781,1.3943829379523507,0.16666666666666666,0.5952380952380952,0.015873015873015872,90.76379867685954,10700.900170296067
0,0,845.5872826576233,1035,551016,227.57247010688312,318.69082176498426,1.7394162714068833,2.4400615917046204,1.4028048557525783,0.3870967741935484,0.5806451612903226,0.016129032258064516,105.17418199894851,14762.53968321365
0,0,331.03046774864197,18304,5239406,236.5366932145911,395.7406237221716,0.9815134573140654,1.4904698164438854,1.5185424156308474,0.4090909090909091,0.5,0.0,248.3657987633398,35050.20435765862
0,0,244.40420532226562,133,41990,212.19690476190476,203.53243293947938,0.9432689986372355,3.315084113179895,3.5144631255445486,0.4,0.2,0.0,232.52654834086383,22337.897916878148
0,0,1036.7700400352478,1398,564248,269.97470292449344,350.06790648631244,3.856213905601519,7.554287389247891,1.958990754707504,0.631578947368421,0.15789473684210525,0.0,60.29278193181766,14318.79664928437
0,0,186.4981141090393,500,243407,165.56854559131347,122.05478706486024,0.05508937809316417,0.26710383905127794,4.8485542639375305,0.14285714285714285,0.48214285714285715,0.0,186.85001264741817,27153.612955438555
0,0,483.11533093452454,215,89080,312.0925784462137,423.4310492776928,4.446321820080622,11.128002168726825,2.502743305369886,0.5714285714285714,0.14285714285714285,0.0,41.738306091707095,4727.344956869684
0,0,396.15312671661377,1209,944850,297.1973941825263,315.14764267156806,2.0713120553476148,4.178977475374648,2.0175508874124315,0.6,0.2,0.0,311.334400343457,35220.995671212906
0,0,1115.4206144809723,443,115332,202.69612926439825,266.32526502996143,3.307914385013504,6.331735306609395,1.9141170446536653,0.5172413793103449,0.2413793103448276,0.0,157.2748403150979,20007.763563394925
0,0,1055.6530125141144,125,43055,181.98945845004667,188.34466574790517,16.91010343074262,17.188236417128667,1.016447740105504,0.2,0.6,0.0,136.5376915829386,27689.286817043827
0,0,825.1680314540863,339,197348,252.52364320225794,188.53611590749924,3.6100218093743743,8.383922625424269,2.3224022092202325,0.4375,0.5625,0.0625,202.93444227874474,72845.63662831773
0,0,390.6331341266632,22960,7008117,385.2424567611236,853.9923061695423,0.4274442226583131,1.5213527377801768,3.5591842330181716,0.7058823529411765,0.23529411764705882,0.0,239.38549841012176,58934.72379827051
0,0,793.4149632453918,335,67571,129.29449887646254,98.06083543922026,3.012045201255922,4.0863775633613795,1.3566786984662438,0.2222222222222222,0.5555555555555556,0.0,105.57179022324598,10244.125816892394
0,0,649.3047685623169,1264,673053,262.44730350957593,287.7183560033447,6.400903356188016,7.457794660106161,1.165115960217772,0.3333333333333333,0.3333333333333333,0.0,90.38022573913507,12248.878092489576
0,0,703.0005931854248,201,59514,165.4956028148131,157.1970200268295,5.161751189394288,8.150028432780838,1.578927021807344,0.21428571428571427,0.35714285714285715,0.0,40.559922259199546,5007.688974480261
0,0,283.7094898223877,276,115535,325.1348189784061,351.11630869814303,1.3754388376901765,3.877034343242516,2.8187617195348054,1.0,0.0,0.0,0.9716951516589462,418.19811948926895
0,0,663.1303286552429,291,106153,228.96020613419188,233.09127773123961,2.057225238693257,4.470447709853581,2.173047280274082,0.3448275862068966,0.20689655172413793,0.0,104.82949398320267,18873.17323308877
0,0,50.57074308395386,71,19991,231.9098061358931,426.7775497830388,0.48454840319497244,2.1135434693326394,4.361883055225325,0.6,0.0,0.0,25.744345849888568,3141.4468030900016
0,0,1297.3755218982697,254,92893,226.03678090575272,289.93873665701625,7.416409423970328,13.362516272772847,1.8017500799759392,0.3684210526315789,0.42105263157894735,0.0,36.566195325381855,7907.318946732945
0,0,389.36401748657227,69,10228,96.59018759018758,68.78119217823003,10.564050323209722,11.49635909033295,1.08825296534937,0.09090909090909091,0.8181818181818182,0.0,389.90559152504954,27718.85803864645
0,0,621.4344837665558,22930,6953948,122.9958372854065,31.95823765590117,17.339471892851325,22.129078353506642,1.2762256249932251,0.3333333333333333,0.6666666666666666,0.0,41.629028614487346,12624.926876366873
0,0,354.0176169872284,176,33758,122.690589569161,92.22601262464431,4.763048172657413,6.585541343966609,1.382631689885342,0.2857142857142857,0.42857142857142855,0.0,120.66057461330898,10412.327733876951
0,0,430.4473223686218,470,109239,208.49339154655163,202.76965525539342,2.4070238336369614,5.193976188811088,2.157841611797878,0.4166666666666667,0.25,0.0,140.76126731287744,24228.06191976053
0,0,570.7251856327057,735,397432,173.56877672273836,185.2397796325519,4.01026059119256,6.119677690598861,1.5260049942986393,0.21428571428571427,0.35714285714285715,0.0,62.09631368200551,6523.4861861883055
0,0,945.7372391223907,553,221120,246.9778874150641,328.0119484264572,4.0530475142702,6.75445970952353,1.6665138234234966,0.8125,0.25,0.0,0.9010245596831636,287.03134931795125
0,0,696.0473248958588,236,47079,140.92670001404778,125.40768458144628,4.144346863333616,7.32348201300152,1.767101609615437,0.2222222222222222,0.5,0.0,125.24190919190548,15568.61475550773
0,0,558.4919145107269,191,39869,177.0730353528051,123.43759198061005,2.058721464609287,5.286042682007673,2.5676337342754043,0.35714285714285715,0.42857142857142855,0.0,92.03794413690605,9273.003608725592
0,0,276.2505977153778,168,54953,212.7192433862434,227.5935881988369,1.6576392915597684,2.7358935785946903,1.6504758257873642,0.4,0.4666666666666667,0.0,80.54471861978531,18252.918292740986
0,0,668.8277349472046,313,100305,223.82873470289303,289.01808828928324,2.3073863187763597,5.267976392939135,2.28309249737288,0.4,0.36,0.0,96.72697619229211,20557.3890641358
0,0,186.30679512023926,23237,7147040,134.26756860717668,40.96404757044981,0.10892411242549671,0.09065460605266228,0.8322730755751566,0.4,0.6,0.0,206.45869904680248,30596.170945184487
0,0,120.34783625602722,43,16682,167.6435185185185,106.34822795539898,0.8947704977459379,2.2708548338260677,2.5379187619022914,0.1111111111111111,0.8888888888888888,0.0,434.9828857459486,30398.82789893968
0,0,663.7671639919281,582,121604,214.76589750887123,268.5730670694532,4.70761411276744,11.512042045955235,2.445409026779324,0.8333333333333334,0.0,0.0,0.9887550822798966,207.18019597405666
0,0,453.31765127182007,661,402098,220.07363039259593,327.41770066887085,13.546556755030952,19.284652833014487,1.4235833637837532,0.25,0.5,0.0,1.8012456363908316,1102.8991841842108
0,0,579.403733253479,214,60830,206.7337366685111,294.76976271018447,2.7135356285699292,6.93271061219324,2.554862570883904,0.5,0.16666666666666666,0.0,39.14854972861458,4159.723567323375
0,0,304.52161288261414,330,214023,579.1167018546117,581.1309880014913,3.0413303790752435,6.831763400638391,2.2463075526558476,1.0,0.0,0.0,31.050602238589498,20124.141876116948
0,0,926.2194702625275,266,70311,146.66372000708844,98.60416663742203,7.893069775107795,11.297756387469827,1.4313513891767837,0.26666666666666666,0.26666666666666666,0.0,136.14727613987944,14844.034531541483
0,0,603.724625825882,248,53509,159.26362651898367,242.30962832545598,3.215433758621622,5.756832328101367,1.7903750349903587,0.4166666666666667,0.5833333333333334,0.0,276.5313747970833,28042.36036465246
0,0,352.86452293395996,95,26975,213.91717097622103,209.00631372813046,2.265712963399433,7.929386975202796,3.499731476711725,0.42857142857142855,0.2857142857142857,0.0,50.34358838467019,5069.4801520197625
0,0,721.0457558631897,610,128600,210.94171106671112,222.5558016620944,4.93901072217548,8.827892529182025,1.7873807176700385,0.3333333333333333,0.3333333333333333,0.0,101.86594654220643,14015.697654392163
