src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts 
192.168.1.243,192.168.1.1,65039,53,6,2025-11-11 23:39:04,0.033888816833496094,24314.80579710145,383.6073730125229,206.5578162375123,177.04955677501056,7,6,437,387,87,54,62.42857142857143,11.23587548699182,105,54,64.5,18.634645153584223,105,54,63.38461538461539,15.143104353713461,229.3136094674556,140,120,20,2,0.002824068069458008,0.024657011032104492,0.0,0.00671153541053808,0.033888816833496094,0.02815985679626465,0.0,0.005648136138916016,0.010165518111940115,0.029879093170166016,0.024657011032104492,0.0,0.0059758186340332035,0.009436342355410273,2,1,0,0,2,3,0,3,11,0,0,0.8571428571428571,63.38461538461539,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.42857142857143,64.5,0,7,6,437,387
192.168.1.243,104.19.146.81,64537,443,6,2025-11-11 23:40:53,132.36808109283447,57.272115281955124,0.12087506193263184,0.05288283959552643,0.0679922223371054,7,9,5222,2359,1668,54,746.0,798.4755117454404,952,54,262.1111111111111,368.62611122456207,1668,54,473.8125,642.6443630374034,412991.77734375,140,180,20,5,8.824538739522298,60.00912594795227,0.0,20.297592781693066,132.36808109283447,60.00912594795227,0.0,22.061346848805744,27.16630188621315,72.35277605056763,60.02103400230408,0.0,9.044097006320953,19.669528330618263,3,4,0,0,0,0,0,7,16,0,0,1.2857142857142858,473.8125,252,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.0,262.1111111111111,0,7,9,5222,2359
192.168.1.243,172.64.147.231,62388,443,6,2025-11-11 23:41:07,110.61383199691772,8.009848171833415,0.11752598897723973,0.06328322483389831,0.054242764143341414,7,6,490,396,82,54,70.0,13.856406460551018,78,54,66.0,12.0,82,54,68.15384615384616,13.1841755603868,173.82248520710058,140,120,20,4,9.217819333076477,55.103615045547485,0.0,20.51112786697069,110.61383199691772,55.103615045547485,0.0,18.435638666152954,25.912983867086204,110.55356192588806,55.168062925338745,0.08373594284057617,22.110712385177614,26.97606787389789,4,3,0,0,0,0,0,7,13,0,0,0.8571428571428571,68.15384615384616,253,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,66.0,0,7,6,490,396
192.168.1.243,104.18.40.25,55205,443,6,2025-11-11 23:41:07,110.661936044693,8.006366341197678,0.11747490116881468,0.06325571601397713,0.05421918515483754,7,6,490,396,82,54,70.0,13.856406460551018,78,54,66.0,12.0,82,54,68.15384615384616,13.1841755603868,173.82248520710058,140,120,20,4,9.221828003724417,55.16406798362732,0.0,20.5333886526384,110.661936044693,55.16406798362732,0.0,18.443656007448833,25.94534363982149,110.60203194618225,55.224859952926636,0.0662229061126709,22.12040638923645,27.008761451232242,4,3,0,0,0,0,0,7,13,0,0,0.8571428571428571,68.15384615384616,253,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,66.0,0,7,6,490,396
192.168.1.22,224.0.0.251,5353,5353,17,2025-11-11 23:41:13,100.15080213546753,14.508121443047662,0.07987953994795684,0.07987953994795684,0.0,8,0,1453,0,732,103,181.625,208.02219683245343,0,0,0,0.0,732,103,181.625,208.02219683245343,43273.234375,160,0,20,8,14.307257447923933,20.081424951553345,0.0,8.445170482975614,100.15080213546753,20.081424951553345,0.0,14.307257447923933,8.445170482975614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,181.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.625,0,0,8,0,1453,0
192.168.1.243,140.82.113.21,55492,443,6,2025-11-11 23:38:15,61.485291957855225,19.272901896802445,0.26022483573741695,0.14637647010229704,0.11384836563511992,9,7,666,519,93,54,74.0,18.439088914585774,93,54,74.14285714285714,18.122035295885123,93,54,74.0625,18.301191047306183,334.93359375,180,140,20,5,4.099019463857015,58.060997009277344,0.0,14.444497940544135,61.480623960494995,58.060997009277344,0.0,7.685077995061874,19.069628068356398,61.45251107215881,58.12250113487244,0.0,10.242085178693136,21.44657804359201,5,4,0,0,2,0,3,9,14,0,0,0.7777777777777778,74.0625,251,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,74.14285714285714,0,9,7,666,519
140.82.114.26,192.168.1.243,443,53450,6,2025-11-11 23:38:25,81.3044900894165,21.45022984686326,0.24598887439063372,0.14759332463438024,0.09839554975625349,12,8,861,883,127,54,71.75,20.35569125985818,391,54,110.375,106.89941241653295,391,54,87.2,71.95595875255921,5177.660000000002,240,160,20,6,4.279183688916658,59.98602509498596,0.0,13.876908556675648,81.3044900894165,59.98602509498596,0.0,7.391317280856046,17.598651129310966,81.30296993255615,59.999523878097534,0.00015497207641601562,11.614709990365165,20.924291492836574,6,5,0,0,2,0,1,11,20,0,0,0.6666666666666666,87.2,76,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.75,110.375,0,12,8,861,883
192.168.1.243,192.168.1.1,61790,53,6,2025-11-11 23:39:10,0.2643890380859375,3056.1024989900156,45.38766087608934,26.476135511052114,18.911525365037225,7,5,439,369,89,54,62.714285714285715,11.864885595912066,141,54,73.8,33.919905660246165,141,54,67.33333333333333,24.318488622628028,591.3888888888888,140,100,20,2,0.024035367098721592,0.2550520896911621,0.0,0.0730644458621729,0.2643890380859375,0.25804686546325684,0.0,0.044064839680989586,0.09570583765778976,0.2621889114379883,0.2550520896911621,0.0,0.06554722785949707,0.10942134200944584,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,67.33333333333333,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.714285714285715,73.8,0,7,5,439,369
192.168.1.243,192.168.1.1,60735,53,6,2025-11-11 23:39:10,0.22956609725952148,3423.85051356881,52.272526924714654,30.492307372750215,21.78021955196444,7,5,439,347,89,54,62.714285714285715,11.864885595912066,119,54,69.4,25.231726060656257,119,54,65.5,18.9274932307477,358.25,140,100,20,2,0.020869645205411045,0.22229409217834473,0.0,0.06370303626782742,0.22956609725952148,0.22536611557006836,0.0,0.03826101620992025,0.08368081567668652,0.22752594947814941,0.22229409217834473,0.0,0.056881487369537354,0.09550722482288893,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,65.5,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.714285714285715,69.4,0,7,5,439,347
192.168.1.243,192.168.1.1,52941,53,6,2025-11-11 23:39:10,0.24770379066467285,3124.699859954088,48.44495906905563,28.259559456949116,20.18539961210651,7,5,439,335,89,54,62.714285714285715,11.864885595912066,107,54,67.0,20.53290042833696,107,54,64.5,16.194134740701646,262.25,140,100,20,2,0.02251852642406117,0.2408440113067627,0.0,0.06904603167076194,0.24770379066467285,0.2438809871673584,0.0,0.04128396511077881,0.09060755780753996,0.24579787254333496,0.2408440113067627,0.0,0.06144946813583374,0.10357889756341385,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,64.5,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.714285714285715,67.0,0,7,5,439,335
